,id,main,description,icon,base,visibility,dt,timezone,name,cod,coord_lon,coord_lat,main_temp,main_feels_like,main_temp_min,main_temp_max,main_pressure,main_humidity,main_sea_level,main_grnd_level,wind_speed,wind_deg,wind_gust,clouds_all,sys_country,sys_sunrise,sys_sunset,sys_type,sys_id,date_time
56,803,Clouds,broken clouds,04d,stations,10000,1723281427,19800,Karnal,200,76.9845,29.692,33.44,39.91,33.44,33.44,1000,58,1000,972,5.28,127,5.3,67,IN,1723249023,1723297073,0,0,2024-08-10 09:17:07
57,802,Clouds,scattered clouds,03d,stations,10000,1723281427,19800,Chandigarh,200,76.8537,30.6915,33.35,39.68,33.35,33.35,1001,58,1001,964,4.71,143,4.73,41,IN,1723248962,1723297197,0,0,2024-08-10 09:17:07
58,803,Clouds,broken clouds,04d,stations,10000,1723281004,19800,Panipat,200,76.9669,29.3885,33.23,40.11,33.23,33.23,1000,60,1000,974,4.67,115,4.57,64,IN,1723249055,1723297049,0,0,2024-08-10 09:10:04
59,804,Clouds,overcast clouds,04d,stations,10000,1723281440,19800,Rohtak,200,76.5892,28.8945,33.84,39.79,33.84,33.84,1000,55,1000,975,1.06,109,1.32,100,IN,1723249191,1723297095,0,0,2024-08-10 09:17:20
60,803,Clouds,broken clouds,04d,stations,10000,1723281440,19800,Sirsa,200,75.029,29.5349,36.85,42.12,36.85,36.85,999,43,999,977,1.22,73,1.25,52,IN,1723249507,1723297528,0,0,2024-08-10 09:17:20
61,804,Clouds,overcast clouds,04d,stations,10000,1723281231,19800,Sonipat,200,77.0194,28.9948,29.98,32.79,29.98,29.98,1000,60,1000,974,3.97,111,3.49,100,IN,1723249079,1723297001,1,9165,2024-08-10 09:13:51
62,804,Clouds,overcast clouds,04d,stations,10000,1723281440,19800,Shimla,200,77.1666,31.1044,20.04,20.27,20.04,20.04,1005,83,1005,793,2.24,265,2.26,100,IN,1723248848,1723297161,0,0,2024-08-10 09:17:20
63,803,Clouds,broken clouds,04d,stations,10000,1723281440,19800,Baramula,200,74.3429,34.209,31.07,32.73,31.07,31.07,1001,50,1001,841,2.51,216,2.71,53,IN,1723249219,1723298145,0,0,2024-08-10 09:17:20
64,802,Clouds,scattered clouds,03d,stations,10000,1723281377,19800,Jammu,200,74.8709,32.7414,30.35,32.68,30.35,30.35,1000,56,1000,958,2.35,186,2.35,31,IN,1723249240,1723297870,2,50707,2024-08-10 09:16:17
65,801,Clouds,few clouds,02d,stations,10000,1723281440,19800,Sopur,200,74.4571,34.3182,33.63,34.12,33.63,33.63,999,37,999,840,1.93,190,2.44,21,IN,1723249181,1723298128,0,0,2024-08-10 09:17:20
66,800,Clear,clear sky,01d,stations,10000,1723281440,19800,Srinagar,200,74.8056,34.0857,32.1,33.2,32.1,32.1,1000,44,1000,840,1.38,148,2.26,10,IN,1723249121,1723298021,0,0,2024-08-10 09:17:20
67,804,Clouds,overcast clouds,04d,stations,10000,1723281440,19800,Dhanbad,200,86.4432,23.802,32.85,38.45,32.85,32.85,1000,58,1000,973,2.34,285,2.46,93,IN,1723247263,1723294293,0,0,2024-08-10 09:17:20
68,721,Haze,haze,50d,stations,5000,1723281440,19800,Jamshedpur,200,86.1854,22.8028,33.9,40.9,33.9,33.9,1001,62,1001,983,2.57,270,0.0,75,IN,1723247406,1723294274,1,9121,2024-08-10 09:17:20
69,721,Haze,haze,50d,stations,5000,1723281440,19800,Ranchi,200,85.3386,23.3478,29.1,32.95,29.1,29.1,1002,70,1002,934,2.57,280,0.0,75,IN,1723247566,1723294521,1,9131,2024-08-10 09:17:20
70,501,Rain,moderate rain,10d,stations,5000,1723281440,19800,Ranchi,200,85.3386,23.3478,29.1,32.95,29.1,29.1,1002,70,1002,934,2.57,280,0.0,75,IN,1723247566,1723294521,1,9131,2024-08-10 09:17:20
71,804,Clouds,overcast clouds,04d,stations,10000,1723281440,19800,Jamadoba,200,86.4127,23.7,33.39,39.78,33.39,33.39,1000,58,1000,981,2.51,282,2.79,92,IN,1723247279,1723294292,0,0,2024-08-10 09:17:20
72,803,Clouds,broken clouds,04d,stations,8000,1723281441,19800,Belgaum,200,74.5085,15.8626,28.03,31.87,28.03,28.03,1009,78,1009,925,5.14,280,10.29,75,IN,1723250742,1723296542,1,9229,2024-08-10 09:17:21
73,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Bellary,200,76.924,15.142,32.07,33.36,32.07,32.07,1006,45,1006,956,5.05,288,5.59,100,IN,1723250215,1723295910,0,0,2024-08-10 09:17:21
74,803,Clouds,broken clouds,04d,stations,6000,1723280826,19800,Kanija Bhavan,200,77.5901,12.9768,27.53,30.01,26.59,28.62,1008,72,1008,909,1.54,280,0.0,75,IN,1723250211,1723295595,2,2017753,2024-08-10 09:07:06
75,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Bidar,200,77.5301,17.9133,28.57,30.6,28.57,28.57,1006,62,1006,933,5.39,283,6.71,88,IN,1723249865,1723295970,0,0,2024-08-10 09:17:21
76,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Bijapur,200,75.719,16.8277,30.04,31.6,30.04,30.04,1007,53,1007,942,5.79,276,6.55,92,IN,1723250380,1723296323,0,0,2024-08-10 09:17:21
77,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Mandya,200,76.8951,12.5456,28.53,29.63,28.53,28.53,1007,55,1007,934,2.16,350,2.72,99,IN,1723250408,1723295731,1,9212,2024-08-10 09:17:21
78,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Davangere,200,75.9238,14.4692,29.07,30.7,29.07,29.07,1008,57,1008,943,4.5,287,5.37,100,IN,1723250504,1723296102,0,0,2024-08-10 09:17:21
79,802,Clouds,scattered clouds,03d,stations,10000,1723281441,19800,Gulbarga,200,76.8376,17.3358,31.49,33.67,31.49,31.49,1006,51,1006,954,5.18,279,5.81,50,IN,1723250074,1723296093,0,0,2024-08-10 09:17:21
80,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Hospet,200,76.3871,15.2695,31.48,33.43,31.48,31.48,1007,50,1007,954,4.64,273,5.58,100,IN,1723250334,1723296048,0,0,2024-08-10 09:17:21
81,802,Clouds,scattered clouds,03d,stations,10000,1723281441,19800,Hubli,200,75.1386,15.35,28.13,32.11,28.13,29.02,1008,78,1008,939,7.2,280,0.0,40,IN,1723250628,1723296354,1,9222,2024-08-10 09:17:21
82,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Kolar,200,78.13,13.1377,28.94,35.94,27.39,28.94,1007,100,1007,916,4.0,305,4.16,100,IN,1723250070,1723295477,2,2092936,2024-08-10 09:17:21
83,802,Clouds,scattered clouds,03d,stations,10000,1723281441,19800,Mangalore,200,74.8424,12.8654,29.46,34.63,29.46,29.46,1008,74,1008,1005,4.12,270,0.0,40,IN,1723250878,1723296246,1,9217,2024-08-10 09:17:21
84,802,Clouds,scattered clouds,03d,stations,8000,1723281441,19800,Mysore,200,76.6385,12.2927,27.98,30.5,27.98,27.98,1007,69,1007,925,2.57,260,0.0,40,IN,1723250488,1723295775,1,9212,2024-08-10 09:17:21
85,804,Clouds,overcast clouds,04d,stations,10000,1723281441,19800,Raichur,200,77.3557,16.2055,32.72,34.22,32.72,32.72,1005,44,1005,961,5.53,297,6.21,88,IN,1723250033,1723295885,0,0,2024-08-10 09:17:21
86,804,Clouds,overcast clouds,04d,stations,10000,1723281442,19800,Shimoga,200,75.5726,13.9324,27.84,30.0,27.84,27.84,1008,67,1008,944,3.7,274,4.72,99,IN,1723250627,1723296147,0,0,2024-08-10 09:17:22
87,804,Clouds,overcast clouds,04d,stations,10000,1723281442,19800,Alappuzha,200,76.3311,9.4946,27.58,30.82,27.58,27.58,1009,78,1009,1007,4.33,299,5.5,100,IN,1723250757,1723295653,0,0,2024-08-10 09:17:22
88,804,Clouds,overcast clouds,04d,stations,10000,1723281442,19800,Kozhikode,200,75.7804,11.248,28.56,32.81,28.56,28.56,1008,76,1008,1006,5.66,286,7.21,100,IN,1723250767,1723295907,1,9209,2024-08-10 09:17:22
89,804,Clouds,overcast clouds,04d,stations,10000,1723281442,19800,Kochi,200,76.2538,9.9477,28.99,33.87,28.99,28.99,1008,76,1008,1008,4.4,289,5.42,100,IN,1723250744,1723295703,1,9211,2024-08-10 09:17:22
90,803,Clouds,broken clouds,04d,stations,10000,1723281442,19800,Kollam,200,76.5847,8.8811,27.54,30.85,27.54,27.54,1008,79,1008,1008,5.43,293,6.93,81,IN,1723250738,1723295550,0,0,2024-08-10 09:17:22
91,721,Haze,haze,50d,stations,5000,1723281442,19800,Vazhuthacaud,200,76.9492,8.4855,28.95,33.37,28.95,33.71,1008,74,1008,1007,5.14,300,0.0,40,IN,1723250678,1723295435,1,9226,2024-08-10 09:17:22
92,804,Clouds,overcast clouds,04d,stations,10000,1723281442,19800,Kavaratti,200,72.6167,10.5667,26.99,30.0,26.99,26.99,1010,83,1010,1010,5.76,307,7.48,93,IN,1723251574,1723296618,0,0,2024-08-10 09:17:22
93,721,Haze,haze,50d,stations,5000,1723281442,19800,Bhopal,200,77.4029,23.2547,28.03,35.03,28.03,28.03,1004,100,1004,947,4.12,250,0.0,75,IN,1723249478,1723296417,1,9063,2024-08-10 09:17:22
94,500,Rain,light rain,10d,stations,4490,1723281442,19800,Gwalior,200,78.1734,26.2298,27.96,32.78,27.96,27.96,1001,85,1001,978,1.93,331,3.4,100,IN,1723249045,1723296480,0,0,2024-08-10 09:17:22
95,721,Haze,haze,50d,stations,5000,1723281442,19800,Indore,200,75.8586,22.7177,25.08,25.94,25.08,25.08,1005,88,1005,944,4.12,270,0.0,75,IN,1723249892,1723296744,1,9067,2024-08-10 09:17:22
96,721,Haze,haze,50d,stations,5000,1723281442,19800,Jabalpur,200,79.9359,23.1745,30.52,36.34,30.52,30.52,1003,70,1003,958,5.14,260,0.0,75,IN,1723248877,1723295803,1,9066,2024-08-10 09:17:22
97,804,Clouds,overcast clouds,04d,stations,10000,1723281442,19800,Ratlam,200,75.0403,23.3303,27.01,29.95,27.01,27.01,1005,82,1005,951,7.49,255,10.1,100,IN,1723250039,1723296990,0,0,2024-08-10 09:17:22
98,804,Clouds,overcast clouds,04d,stations,10000,1723281443,19800,Saugor,200,78.7387,23.8388,27.91,31.73,27.91,27.91,1003,79,1003,945,5.11,279,5.86,98,IN,1723249110,1723296144,0,0,2024-08-10 09:17:23
99,804,Clouds,overcast clouds,04d,stations,10000,1723281443,19800,Ujjain,200,75.7764,23.1824,26.41,26.41,26.41,26.41,1005,85,1005,950,6.25,264,9.4,100,IN,1723249875,1723296801,0,0,2024-08-10 09:17:23
100,804,Clouds,overcast clouds,04d,stations,10000,1723281443,19800,Ahmednagar,200,74.7384,19.0946,29.72,31.59,29.72,29.72,1006,56,1006,935,6.25,272,7.01,86,IN,1723250445,1723296729,0,0,2024-08-10 09:17:23
101,804,Clouds,overcast clouds,04d,stations,7663,1723281443,19800,Akola,200,76.9981,20.7096,30.4,35.01,30.4,30.4,1005,66,1005,973,6.57,287,7.83,91,IN,1723249778,1723296312,0,0,2024-08-10 09:17:23
102,804,Clouds,overcast clouds,04d,stations,10000,1723281443,19800,Amravati,200,77.7515,20.9333,29.43,33.9,29.43,29.43,1004,71,1004,967,6.17,275,7.0,93,IN,1723249580,1723296148,0,0,2024-08-10 09:17:23
103,803,Clouds,broken clouds,04d,stations,5500,1723281443,19800,Aurangabad,200,75.3467,19.8809,29.95,34.92,29.95,29.95,1006,70,1006,942,3.09,250,0.0,75,IN,1723250239,1723296643,1,9057,2024-08-10 09:17:23
104,804,Clouds,overcast clouds,04d,stations,10000,1723281443,19800,Bhiwandi,200,73.0588,19.3002,27.97,29.98,27.97,28.93,1007,65,1007,1006,5.81,268,7.13,100,IN,1723250833,1723297148,1,9052,2024-08-10 09:17:23
105,804,Clouds,overcast clouds,04d,stations,10000,1723281443,19800,Bhusaval,200,75.7851,21.0436,30.3,35.52,30.3,30.3,1005,69,1005,982,6.13,281,8.42,89,IN,1723250043,1723296629,0,0,2024-08-10 09:17:23
106,803,Clouds,broken clouds,04d,stations,10000,1723281443,19800,Chanda,200,79.2952,19.9508,30.43,36.38,30.43,30.43,1004,71,1004,983,4.54,288,6.3,84,IN,1723249286,1723295702,0,0,2024-08-10 09:17:23
107,804,Clouds,overcast clouds,04d,stations,10000,1723281443,19800,Kalyan,200,73.1355,19.2437,27.95,29.83,27.95,28.91,1007,64,1007,1005,5.86,267,6.96,100,IN,1723250819,1723297125,1,9052,2024-08-10 09:17:23
108,500,Rain,light rain,10d,stations,10000,1723281443,19800,Raver,200,76.1174,21.2737,27.38,30.84,27.38,27.38,1005,82,1005,977,3.44,287,7.2,97,IN,1723249945,1723296567,0,0,2024-08-10 09:17:23
109,804,Clouds,overcast clouds,04d,stations,10000,1723281444,19800,Kolhapur,200,74.2317,16.6956,28.01,30.55,28.01,28.01,1008,69,1008,947,6.13,272,7.07,100,IN,1723250747,1723296670,0,0,2024-08-10 09:17:24
110,804,Clouds,overcast clouds,04d,stations,10000,1723281444,19800,Latur,200,76.5843,18.3995,28.87,30.96,28.87,28.87,1006,61,1006,937,5.16,281,6.03,85,IN,1723250055,1723296233,0,0,2024-08-10 09:17:24
111,804,Clouds,overcast clouds,04d,stations,10000,1723281444,19800,Malegaon,200,74.5154,20.57,28.21,30.94,28.21,28.21,1006,69,1006,958,4.98,276,8.23,97,IN,1723250385,1723296896,0,0,2024-08-10 09:17:24
112,721,Haze,haze,50d,stations,2500,1723281444,19800,Chinchpokli,200,72.8364,18.9878,27.99,31.77,27.99,28.94,1008,78,1008,1006,5.66,260,0.0,75,IN,1723250910,1723297177,1,9052,2024-08-10 09:17:24
113,803,Clouds,broken clouds,04d,stations,10000,1723281444,19800,Mudkhed,200,77.315,19.1602,30.79,34.4,30.79,30.79,1005,60,1005,965,5.73,295,6.66,82,IN,1723249822,1723296116,0,0,2024-08-10 09:17:24
114,804,Clouds,overcast clouds,04d,stations,10000,1723281074,19800,Nashik,200,73.7805,19.9969,26.2,26.2,26.2,26.2,1008,80,1008,942,7.3,258,9.15,97,IN,1723250606,1723297028,0,0,2024-08-10 09:11:14
115,803,Clouds,broken clouds,04d,stations,10000,1723281444,19800,Parbhani,200,76.7708,19.2686,30.97,34.06,30.97,30.97,1005,57,1005,959,5.45,289,6.47,78,IN,1723249944,1723296255,0,0,2024-08-10 09:17:24
116,803,Clouds,broken clouds,04d,stations,10000,1723281444,19800,Pune,200,73.8499,18.5133,27.04,29.64,26.34,29.44,1008,78,1008,946,6.6,264,7.63,74,IN,1723250703,1723296898,2,2096426,2024-08-10 09:17:24
117,804,Clouds,overcast clouds,04d,stations,10000,1723281444,19800,Sangli,200,74.5692,16.8568,28.67,30.92,28.67,28.67,1008,63,1008,947,6.23,272,6.97,100,IN,1723250654,1723296601,0,0,2024-08-10 09:17:24
118,501,Rain,moderate rain,10d,stations,6000,1723281076,19800,Imphal,200,93.939,24.8103,27.96,31.7,27.96,27.96,1004,78,1004,919,2.06,320,0.0,75,IN,1723245380,1723292579,1,9119,2024-08-10 09:11:16
119,701,Mist,mist,50d,stations,4500,1723281444,19800,Shillong,200,91.8968,25.574,23.0,23.39,23.0,23.0,1005,78,1005,847,0.0,0,0.0,75,IN,1723245806,1723293133,1,9111,2024-08-10 09:17:24
120,701,Mist,mist,50d,stations,4000,1723281444,19800,Aizawl,200,92.7146,23.7367,25.87,26.58,25.87,25.87,1005,79,1005,890,3.09,200,0.0,75,IN,1723245763,1723292783,1,9122,2024-08-10 09:17:24
121,804,Clouds,overcast clouds,04d,stations,10000,1723281444,19800,Kohima,200,94.111,25.6747,24.47,25.32,24.47,24.47,1005,90,1005,851,0.83,299,1.86,100,IN,1723245266,1723292610,1,9125,2024-08-10 09:17:24
122,721,Haze,haze,50d,stations,4000,1723281445,19800,Bhubaneswar,200,85.8339,20.2724,30.91,37.91,30.91,31.45,1002,79,1002,995,4.63,220,0.0,75,IN,1723247691,1723294158,1,9113,2024-08-10 09:17:25
123,804,Clouds,overcast clouds,04d,stations,10000,1723281445,19800,Brahmapur,200,84.7929,19.3115,33.28,39.5,33.28,33.28,1002,58,1002,998,3.77,174,4.1,100,IN,1723248015,1723294333,0,0,2024-08-10 09:17:25
124,804,Clouds,overcast clouds,04d,stations,10000,1723281445,19800,Cuttack,200,85.7881,20.5229,31.03,34.42,31.03,31.57,1002,58,1002,997,3.09,242,4.06,100,IN,1723247683,1723294188,1,9113,2024-08-10 09:17:25
125,804,Clouds,overcast clouds,04d,stations,10000,1723281445,19800,Puri,200,85.8249,19.7983,31.73,38.73,31.19,31.73,1002,69,1002,1001,5.01,194,4.63,100,IN,1723247730,1723294123,2,2092387,2024-08-10 09:17:25
126,804,Clouds,overcast clouds,04d,stations,10000,1723281445,19800,Banposh,200,84.8641,22.225,31.86,38.63,31.86,31.86,1002,66,1002,980,4.42,235,5.34,88,IN,1723247770,1723294544,0,0,2024-08-10 09:17:25
127,804,Clouds,overcast clouds,04d,stations,10000,1723281445,19800,Sambalpur,200,83.9905,21.4781,33.44,40.44,33.44,33.44,1002,71,1002,984,3.77,246,4.49,95,IN,1723248039,1723294694,1,9120,2024-08-10 09:17:25
128,721,Haze,haze,50d,stations,4500,1723281445,19800,Brajarajnagar,200,83.92,21.82,33.16,40.16,33.16,33.16,1002,70,1002,979,2.57,300,0.0,40,IN,1723248029,1723294738,1,9120,2024-08-10 09:17:25
129,804,Clouds,overcast clouds,04d,stations,10000,1723281445,19800,Talcher,200,85.23,20.95,33.75,39.57,33.75,33.75,1002,55,1002,992,4.22,260,4.6,93,IN,1723247783,1723294356,0,0,2024-08-10 09:17:25
130,804,Clouds,overcast clouds,04d,stations,10000,1723281445,19800,Puducherry,200,79.8298,11.9338,31.35,36.43,31.35,31.35,1005,63,1005,1004,4.88,129,4.68,85,IN,1723249747,1723294984,0,0,2024-08-10 09:17:25
131,803,Clouds,broken clouds,04d,stations,10000,1723281445,19800,Abohar,200,74.1955,30.1445,35.5,41.06,35.5,35.5,999,48,999,978,2.67,124,2.33,75,IN,1723249651,1723297784,0,0,2024-08-10 09:17:25
132,803,Clouds,broken clouds,04d,stations,4000,1723281445,19800,Amritsar,200,74.8753,31.6223,33.93,40.93,30.86,33.93,999,84,999,973,2.06,150,0.0,75,IN,1723249348,1723297760,1,9157,2024-08-10 09:17:25
133,803,Clouds,broken clouds,04d,stations,10000,1723281446,19800,Hoshiarpur,200,75.9864,31.4632,34.54,40.35,34.54,34.54,1000,52,1000,967,1.65,141,2.3,75,IN,1723249097,1723297478,0,0,2024-08-10 09:17:26
134,802,Clouds,scattered clouds,03d,stations,10000,1723281446,19800,Ludhiana,200,75.8538,30.912,33.92,40.92,33.92,33.92,999,72,999,972,2.48,160,2.83,39,IN,1723249181,1723297458,2,2036316,2024-08-10 09:17:26
135,804,Clouds,overcast clouds,04d,stations,8793,1723281195,19800,Pathankot,200,75.6522,32.2747,32.2,38.85,32.2,32.2,1001,64,1001,964,0.6,234,1.29,87,IN,1723249098,1723297637,0,0,2024-08-10 09:13:15
136,803,Clouds,broken clouds,04d,stations,10000,1723281274,19800,Patiala,200,76.386,30.3404,34.07,39.61,34.07,34.07,1000,53,1000,972,3.96,145,4.31,77,IN,1723249107,1723297277,0,0,2024-08-10 09:14:34
137,500,Rain,light rain,10d,stations,10000,1723281446,19800,Ajmer,200,74.6387,26.4521,29.64,33.96,29.64,29.64,1003,69,1003,950,4.75,258,5.3,97,IN,1723249875,1723297347,0,0,2024-08-10 09:17:26
138,501,Rain,moderate rain,10d,stations,9319,1723281446,19800,Alwar,200,76.6102,27.5663,31.21,37.86,31.21,31.21,1001,69,1001,970,4.66,259,5.78,100,IN,1723249304,1723296971,0,0,2024-08-10 09:17:26
139,804,Clouds,overcast clouds,04d,stations,10000,1723280858,19800,Bharatpur,200,77.4885,27.2166,31.61,37.66,31.61,31.61,1001,65,1001,981,6.32,256,7.03,100,IN,1723249124,1723296730,0,0,2024-08-10 09:07:38
140,500,Rain,light rain,10d,stations,8929,1723281446,19800,Bhilwara,200,74.6408,25.3471,30.96,35.79,30.96,30.96,1002,64,1002,957,4.1,268,4.42,98,IN,1723249968,1723297253,0,0,2024-08-10 09:17:26
141,502,Rain,heavy intensity rain,10d,stations,10000,1723281446,19800,Bikaner,200,73.315,28.0176,35.39,41.2,35.39,35.39,1000,49,1000,975,4.25,205,3.93,98,IN,1723250056,1723297802,0,0,2024-08-10 09:17:26
142,301,Drizzle,drizzle,09d,stations,2500,1723281447,19800,Rambagh,200,75.7879,26.9133,26.68,30.18,26.68,26.68,1002,94,1002,954,2.57,300,0.0,100,IN,1723249559,1723297112,1,9170,2024-08-10 09:17:27
143,501,Rain,moderate rain,10d,stations,2500,1723281447,19800,Rambagh,200,75.7879,26.9133,26.68,30.18,26.68,26.68,1002,94,1002,954,2.57,300,0.0,100,IN,1723249559,1723297112,1,9170,2024-08-10 09:17:27
144,500,Rain,light rain,10d,stations,10000,1723281447,19800,Ratanada,200,73.0059,26.2684,32.89,38.21,32.89,32.89,1002,57,1002,975,6.94,247,6.94,98,IN,1723250282,1723297723,0,0,2024-08-10 09:17:27
145,500,Rain,light rain,10d,stations,10000,1723281060,19800,Kota,200,75.8353,25.1843,32.76,38.57,32.76,32.76,1002,59,1002,976,2.69,266,3.2,94,IN,1723249695,1723296953,0,0,2024-08-10 09:11:00
146,804,Clouds,overcast clouds,04d,stations,4969,1723281447,19800,Pali,200,73.3206,25.7751,32.13,37.69,32.13,32.13,1002,61,1002,978,6.64,246,7.33,98,IN,1723250249,1723297606,0,0,2024-08-10 09:17:27
147,301,Drizzle,drizzle,09d,stations,2500,1723281450,19800,Rambagh,200,75.7893,26.8847,26.77,30.45,26.77,26.77,1002,94,1002,956,2.57,300,0.0,100,IN,1723249561,1723297109,1,9170,2024-08-10 09:17:30
148,501,Rain,moderate rain,10d,stations,2500,1723281450,19800,Rambagh,200,75.7893,26.8847,26.77,30.45,26.77,26.77,1002,94,1002,956,2.57,300,0.0,100,IN,1723249561,1723297109,1,9170,2024-08-10 09:17:30
149,500,Rain,light rain,10d,stations,10000,1723281451,19800,Sikar,200,75.1387,27.6148,31.53,36.86,31.53,31.53,1001,63,1001,955,3.93,267,4.74,99,IN,1723249653,1723297329,0,0,2024-08-10 09:17:31
150,501,Rain,moderate rain,10d,stations,10000,1723281452,19800,Tonk,200,75.7861,26.1687,32.26,37.69,32.26,32.26,1002,60,1002,971,4.09,270,4.19,97,IN,1723249623,1723297048,0,0,2024-08-10 09:17:32
151,804,Clouds,overcast clouds,04d,stations,10000,1723281452,19800,Udaipur,200,73.6905,24.5795,28.53,32.91,28.53,28.53,1004,77,1004,940,7.08,256,8.88,100,IN,1723250261,1723297417,1,9072,2024-08-10 09:17:32
152,804,Clouds,overcast clouds,04d,stations,4979,1723281073,19800,Gangtok,200,88.6078,27.325,23.41,24.18,23.41,23.41,1007,91,1007,853,1.39,191,1.3,87,IN,1723246445,1723294073,0,0,2024-08-10 09:11:13
153,701,Mist,mist,50d,stations,4000,1723281452,19800,Chetput,200,80.2484,13.0846,33.3,40.3,32.84,33.47,1005,75,1005,1003,3.09,150,0.0,75,IN,1723249565,1723294965,2,2093935,2024-08-10 09:17:32
154,802,Clouds,scattered clouds,03d,stations,6000,1723281452,19800,Coimbatore,200,76.9661,11.0055,30.85,34.06,30.85,30.85,1007,58,1007,961,5.14,200,0.0,40,IN,1723250500,1723295605,1,9206,2024-08-10 09:17:32
155,803,Clouds,broken clouds,04d,stations,10000,1723281452,19800,Cuddalore,200,79.7644,11.7463,30.08,35.23,30.08,30.08,1005,70,1005,1004,6.07,117,5.78,72,IN,1723249776,1723294986,0,0,2024-08-10 09:17:32
156,804,Clouds,overcast clouds,04d,stations,10000,1723281453,19800,Dindigul,200,77.9758,10.3629,32.84,35.16,32.84,32.84,1006,47,1006,975,1.56,255,2.04,99,IN,1723250302,1723295318,0,0,2024-08-10 09:17:33
157,803,Clouds,broken clouds,04d,stations,10000,1723281453,19800,Karur,200,78.0768,10.9603,34.98,37.8,34.98,34.98,1005,42,1005,991,2.69,323,2.75,83,IN,1723250236,1723295336,0,0,2024-08-10 09:17:33
158,803,Clouds,broken clouds,04d,stations,10000,1723281453,19800,Kanchipuram,200,79.7195,12.8696,32.99,34.68,32.39,33.02,1004,44,1004,995,3.04,311,3.73,62,IN,1723249707,1723295076,2,2095141,2024-08-10 09:17:33
159,804,Clouds,overcast clouds,04d,stations,10000,1723281453,19800,Kumbakonam,200,79.3775,10.9598,36.33,41.36,36.33,36.33,1005,44,1005,1001,1.39,259,1.81,94,IN,1723249924,1723295024,2,2095091,2024-08-10 09:17:33
160,802,Clouds,scattered clouds,03d,stations,7000,1723281453,19800,Madurai,200,78.1196,9.9173,35.97,41.35,35.97,35.97,1006,46,1006,990,2.57,210,0.0,40,IN,1723250298,1723295253,1,9216,2024-08-10 09:17:33
161,804,Clouds,overcast clouds,04d,stations,10000,1723281453,19800,Nagercoil,200,77.4344,8.1773,33.56,40.56,33.56,33.56,1007,63,1007,1003,7.54,264,8.25,89,IN,1723250583,1723295297,2,2095527,2024-08-10 09:17:33
162,804,Clouds,overcast clouds,04d,stations,10000,1723281453,19800,Rajapalaiyam,200,77.5561,9.4511,34.22,36.94,34.22,34.22,1006,44,1006,988,1.01,156,1.38,98,IN,1723250466,1723295356,0,0,2024-08-10 09:17:33
163,802,Clouds,scattered clouds,03d,stations,7000,1723281453,19800,Salem,200,78.1587,11.6512,33.15,40.15,33.15,33.15,1007,62,1007,976,1.54,280,0.0,40,IN,1723250168,1723295365,1,9223,2024-08-10 09:17:33
164,804,Clouds,overcast clouds,04d,stations,10000,1723281453,19800,Thanjavur,200,79.1391,10.7852,36.15,40.95,36.15,37.16,1005,44,1005,998,1.22,246,1.87,99,IN,1723249993,1723295069,2,2095091,2024-08-10 09:17:33
165,802,Clouds,scattered clouds,03d,stations,6000,1723281454,19800,Trichy,200,78.6965,10.8155,37.03,44.03,36.01,37.03,1005,47,1005,996,3.09,300,0.0,40,IN,1723250097,1723295177,1,9227,2024-08-10 09:17:34
166,804,Clouds,overcast clouds,04d,stations,10000,1723281454,19800,Tirunelveli,200,77.6845,8.7252,35.9,38.61,35.9,35.9,1005,39,1005,1000,2.23,301,1.82,95,IN,1723250485,1723295275,1,9252,2024-08-10 09:17:34
